"Date","Open","High","Low","Close","Volume","año"
"5/13/2020 16:00:00",182.55,184.05,176.54,179.75,44711488,2020
"5/14/2020 16:00:00",177.54,180.69,175.68,180.53,41873911,2020
"5/15/2020 16:00:00",179.06,187.06,177,183.16,46610382,2020
"5/18/2020 16:00:00",185.75,186.2,183.96,184.91,35306620,2020
"5/19/2020 16:00:00",185.03,186.6,183.49,183.63,26799116,2020
"5/20/2020 16:00:00",184.81,185.85,183.94,185.66,31261334,2020
"5/21/2020 16:00:00",185.4,186.67,183.29,183.43,29119513,2020
"5/22/2020 16:00:00",183.19,184.46,182.54,183.51,20826898,2020
"5/26/2020 16:00:00",186.34,186.5,181.1,181.57,36073609,2020
"5/27/2020 16:00:00",180.2,181.99,176.6,181.81,39517146,2020
"5/28/2020 16:00:00",180.74,184.15,180.38,181.4,33831824,2020
"5/29/2020 16:00:00",182.73,184.27,180.41,183.25,42146720,2020
"6/1/2020 16:00:00",182.54,183,181.46,182.83,22668821,2020
"6/2/2020 16:00:00",184.25,185,181.35,184.91,30794585,2020
"6/3/2020 16:00:00",184.82,185.94,183.58,185.36,27311016,2020
"6/4/2020 16:00:00",184.3,185.84,182.3,182.92,28761809,2020
"6/5/2020 16:00:00",182.62,187.73,182.01,187.2,39893643,2020
"6/8/2020 16:00:00",185.94,188.55,184.44,188.36,33211590,2020
"6/9/2020 16:00:00",188,190.7,187.26,189.8,29783916,2020
"6/10/2020 16:00:00",191.13,198.52,191.01,196.84,43872329,2020
"6/11/2020 16:00:00",193.13,195.76,186.07,186.27,52854672,2020
"6/12/2020 16:00:00",190.54,191.72,185.18,187.74,43373587,2020
"6/15/2020 16:00:00",184.58,190.82,184.01,188.94,32770189,2020
"6/16/2020 16:00:00",192.89,195.58,191.46,193.57,42556656,2020
"6/17/2020 16:00:00",195.03,196.32,193.69,194.24,25687822,2020
"6/18/2020 16:00:00",194,196.49,194,196.32,23061648,2020
"6/19/2020 16:00:00",198.59,199.29,194.37,195.15,44441141,2020
"6/22/2020 16:00:00",195.79,200.76,195.23,200.57,32818929,2020
"6/23/2020 16:00:00",202.09,203.95,201.43,201.91,30917447,2020
"6/24/2020 16:00:00",201.6,203.25,196.56,197.84,36740647,2020
"6/25/2020 16:00:00",197.8,200.61,195.47,200.34,27803933,2020
"6/26/2020 16:00:00",199.73,199.89,194.88,196.33,54675780,2020
"6/29/2020 16:00:00",195.78,198.53,193.55,198.44,26701586,2020
"6/30/2020 16:00:00",197.88,204.4,197.74,203.51,34310283,2020
"7/1/2020 16:00:00",203.14,206.35,201.77,204.7,32061206,2020
"7/2/2020 16:00:00",205.68,208.02,205,206.26,29315762,2020
"7/6/2020 16:00:00",208.83,211.13,208.09,210.7,31897629,2020
"7/7/2020 16:00:00",210.45,214.67,207.99,208.25,33600732,2020
"7/8/2020 16:00:00",210.07,213.26,208.69,212.83,33600025,2020
"7/9/2020 16:00:00",216.33,216.38,211.47,214.32,33121681,2020
"7/10/2020 16:00:00",213.62,214.08,211.08,213.67,26177633,2020
"7/13/2020 16:00:00",214.48,215.8,206.5,207.07,38135606,2020
"7/14/2020 16:00:00",206.13,208.85,202.03,208.35,37591820,2020
"7/15/2020 16:00:00",209.56,211.33,205.03,208.04,32179409,2020
"7/16/2020 16:00:00",205.4,205.7,202.31,203.92,29940653,2020
"7/17/2020 16:00:00",204.47,205.04,201.39,202.88,31635281,2020
"7/20/2020 16:00:00",205,212.3,203.01,211.6,36884836,2020
"7/21/2020 16:00:00",213.66,213.94,208.03,208.75,38105777,2020
"7/22/2020 16:00:00",209.2,212.3,208.39,211.75,49605692,2020
"7/23/2020 16:00:00",207.19,210.92,202.15,202.54,67457035,2020
"7/24/2020 16:00:00",200.42,202.86,197.51,201.3,39826989,2020
"7/27/2020 16:00:00",201.47,203.97,200.86,203.85,30160867,2020
"7/28/2020 16:00:00",203.61,204.7,201.74,202.02,23251388,2020
"7/29/2020 16:00:00",202.5,204.65,202.01,204.06,19632602,2020
"7/30/2020 16:00:00",201,204.46,199.57,203.9,25079596,2020
"7/31/2020 16:00:00",204.4,205.1,199.01,205.01,51247969,2020
"8/3/2020 16:00:00",211.52,217.64,210.44,216.54,78983009,2020
"8/4/2020 16:00:00",214.17,214.77,210.31,213.29,49280056,2020
"8/5/2020 16:00:00",214.9,215,211.57,212.94,28858621,2020
"8/6/2020 16:00:00",212.34,216.37,211.55,216.35,32656843,2020
"8/7/2020 16:00:00",214.85,215.7,210.93,212.48,27820421,2020
"8/10/2020 16:00:00",211.67,211.88,206.35,208.25,36716462,2020
"8/11/2020 16:00:00",207.16,207.65,203.14,203.38,36446459,2020
"8/12/2020 16:00:00",205.29,210.28,204.75,209.19,28041364,2020
"8/13/2020 16:00:00",209.44,211.35,208.15,208.7,22588870,2020
"8/14/2020 16:00:00",208.76,209.59,207.51,208.9,17958936,2020
"8/17/2020 16:00:00",209.6,211.19,208.92,210.28,20184757,2020
"8/18/2020 16:00:00",210.53,212.36,209.21,211.49,21336167,2020
"8/19/2020 16:00:00",211.49,212.1,209.25,209.7,27627561,2020
"8/20/2020 16:00:00",209.54,215,208.91,214.58,26981478,2020
"8/21/2020 16:00:00",213.86,216.25,212.85,213.02,36249319,2020
"8/24/2020 16:00:00",214.79,215.52,212.43,213.69,25460147,2020
"8/25/2020 16:00:00",213.1,216.61,213.1,216.47,23043696,2020
"8/26/2020 16:00:00",217.88,222.09,217.36,221.15,39600828,2020
"8/27/2020 16:00:00",222.89,231.15,219.4,226.58,57602195,2020
"8/28/2020 16:00:00",228.18,230.64,226.58,228.91,26292896,2020
"8/31/2020 16:00:00",227,228.7,224.31,225.53,28774156,2020
"9/1/2020 16:00:00",225.51,227.45,224.43,227.27,25791235,2020
"9/2/2020 16:00:00",227.97,232.86,227.35,231.65,34080839,2020
"9/3/2020 16:00:00",229.27,229.31,214.96,217.3,58400288,2020
"9/4/2020 16:00:00",215.1,218.36,205.19,214.25,59664072,2020
"9/8/2020 16:00:00",206.5,210.03,202.2,202.66,52924330,2020
"9/9/2020 16:00:00",207.6,214.84,206.7,211.29,45678986,2020
"9/10/2020 16:00:00",213.4,214.74,204.11,205.37,35461514,2020
"9/11/2020 16:00:00",207.2,208.63,201.24,204.03,33620073,2020
"9/14/2020 16:00:00",204.24,209.2,204.03,205.41,30375768,2020
"9/15/2020 16:00:00",208.42,209.78,206.93,208.78,21823942,2020
"9/16/2020 16:00:00",210.62,210.65,204.64,205.05,26372464,2020
"9/17/2020 16:00:00",200.05,204.33,199.96,202.91,34011257,2020
"9/18/2020 16:00:00",202.8,203.65,196.25,200.39,55225326,2020
"9/21/2020 16:00:00",197.19,202.71,196.38,202.54,39839657,2020
"9/22/2020 16:00:00",205.06,208.1,202.08,207.42,33517065,2020
"9/23/2020 16:00:00",207.9,208.1,200.03,200.59,30803780,2020
"9/24/2020 16:00:00",199.85,205.57,199.2,203.19,31202493,2020
"9/25/2020 16:00:00",203.55,209.04,202.54,207.82,29437312,2020
"9/28/2020 16:00:00",210.88,212.57,208.06,209.44,32004936,2020
"9/29/2020 16:00:00",209.35,210.07,206.81,207.26,24464472,2020
"9/30/2020 16:00:00",207.73,211.98,206.54,210.33,33829088,2020
"10/1/2020 16:00:00",213.49,213.99,211.32,212.46,27158418,2020
"10/2/2020 16:00:00",208,210.99,205.54,206.19,33154781,2020
"10/5/2020 16:00:00",207.22,210.41,206.98,210.38,21331561,2020
"10/6/2020 16:00:00",208.82,210.18,204.82,205.91,28554261,2020
"10/7/2020 16:00:00",207.06,210.11,206.72,209.83,25681054,2020
"10/8/2020 16:00:00",210.51,211.19,208.32,210.58,19925837,2020
"10/9/2020 16:00:00",211.23,215.86,211.23,215.81,26458047,2020
"10/12/2020 16:00:00",218.79,223.86,216.81,221.4,40461368,2020
"10/13/2020 16:00:00",222.72,225.21,220.43,222.86,28950843,2020
"10/14/2020 16:00:00",223,224.22,219.13,220.86,23451713,2020
"10/15/2020 16:00:00",217.1,220.36,216.01,219.66,22733064,2020
"10/16/2020 16:00:00",220.15,222.29,219.32,219.66,26057882,2020
"10/19/2020 16:00:00",220.42,222.3,213.72,214.22,27625841,2020
"10/20/2020 16:00:00",215.8,217.37,213.09,214.65,22753511,2020
"10/21/2020 16:00:00",213.12,216.92,213.12,214.8,22724906,2020
"10/22/2020 16:00:00",213.93,216.06,211.7,214.89,22351450,2020
"10/23/2020 16:00:00",215.03,216.28,213.16,216.23,18879608,2020
"10/26/2020 16:00:00",213.85,216.34,208.1,210.08,37111561,2020
"10/27/2020 16:00:00",211.59,214.67,210.33,213.25,36700325,2020
"10/28/2020 16:00:00",207.67,208.84,202.1,202.68,51195593,2020
"10/29/2020 16:00:00",204.07,207.36,203.37,204.72,31432563,2020
"10/30/2020 16:00:00",203.5,204.29,199.62,202.47,36980111,2020
"11/2/2020 16:00:00",204.29,205.28,200.12,202.33,30842163,2020
"11/3/2020 16:00:00",203.89,208.12,203.12,206.43,27512030,2020
"11/4/2020 16:00:00",214.02,218.32,212.42,216.39,42311777,2020
"11/5/2020 16:00:00",222.04,224.12,221.15,223.29,36080137,2020
"11/6/2020 16:00:00",222.26,224.36,218.03,223.72,25231895,2020
"11/9/2020 16:00:00",224.44,228.12,217.88,218.39,44394950,2020
"11/10/2020 16:00:00",214.5,216.5,209.72,211.01,44045120,2020
"11/11/2020 16:00:00",212.39,218.04,212.2,216.55,29440788,2020
"11/12/2020 16:00:00",217.21,219.11,214.46,215.44,21616115,2020
"11/13/2020 16:00:00",216.36,217.42,214.16,216.51,18630307,2020
"11/16/2020 16:00:00",214.87,217.74,214.52,217.23,24953344,2020
"11/17/2020 16:00:00",216.1,217.68,214.08,214.46,24154112,2020
"11/18/2020 16:00:00",213.65,215.17,210.93,211.08,28372789,2020
"11/19/2020 16:00:00",211.38,213.03,209.93,212.42,24792746,2020
"11/20/2020 16:00:00",212.2,213.29,210,210.39,22843119,2020
"11/23/2020 16:00:00",210.95,212.29,208.16,210.11,25683507,2020
"11/24/2020 16:00:00",209.59,214.25,208.86,213.86,33979731,2020
"11/25/2020 16:00:00",215.11,215.29,212.46,213.87,21012887,2020
"11/27/2020 13:00:00",214.85,216.27,214.04,215.23,14512213,2020
"11/30/2020 16:00:00",214.1,214.76,210.84,214.07,33064753,2020
"12/1/2020 16:00:00",214.51,217.32,213.35,216.21,30931318,2020
"12/2/2020 16:00:00",214.88,215.47,212.8,215.37,23724509,2020
"12/3/2020 16:00:00",214.61,216.38,213.65,214.24,25120922,2020
"12/4/2020 16:00:00",214.22,215.38,213.18,214.36,24666039,2020
"12/7/2020 16:00:00",214.37,215.54,212.99,214.29,24619997,2020
"12/8/2020 16:00:00",213.97,216.95,212.89,216.01,23284094,2020
"12/9/2020 16:00:00",215.16,215.23,211.21,211.8,32440603,2020
"12/10/2020 16:00:00",211.77,213.08,210.36,210.52,26467017,2020
"12/11/2020 16:00:00",210.05,213.32,209.11,213.26,30979440,2020
"12/14/2020 16:00:00",213.1,216.21,212.88,214.2,28798379,2020
"12/15/2020 16:00:00",215.17,215.42,212.24,214.13,27018106,2020
"12/16/2020 16:00:00",214.75,220.11,214.72,219.28,35023253,2020
"12/17/2020 16:00:00",219.87,220.89,217.92,219.42,32515784,2020
"12/18/2020 16:00:00",218.59,219.69,216.02,218.59,63354922,2020
"12/21/2020 16:00:00",217.55,224,217.28,222.59,37181886,2020
"12/22/2020 16:00:00",222.69,225.63,221.85,223.94,22643397,2020
"12/23/2020 16:00:00",223.11,223.56,220.8,221.02,18699638,2020
"12/24/2020 13:00:00",221.42,223.61,221.2,222.75,10550572,2020
"12/28/2020 16:00:00",224.45,226.03,223.02,224.96,17933496,2020
"12/29/2020 16:00:00",226.31,227.18,223.58,224.15,17403213,2020
"12/30/2020 16:00:00",225.23,225.63,221.47,221.68,20272337,2020
"12/31/2020 16:00:00",221.7,223,219.68,222.42,20942132,2020
